,anio,central,central_des,maquina,fuente_de,region,prov,mes,energia_gen
12869,2022,VSECEO,PE. VIENTOS DEL SECANO,VSECEO,EOLICO,BUENOS AIRES,BUENOS AIRES,3,19.2
12870,2022,VTBG,Central Térmica a Biogás VENADO TUERTO,VTBGDI01,BIOGAS,LITORAL,SANTA FE,3,1.4
12871,2022,YAN2,C.T. YANQUETRUZ II,YAN2DI01,BIOGAS,CENTRO,SAN LUIS,3,0.5
12872,2022,YANQ,CB YANQUETRUZ,YANQDI01,BIOGAS,CENTRO,SAN LUIS,3,0.9
12873,2022,LEONEO,P.EOLICO CAÑADON LEÓN REN 2,LEONEO,EOLICO,PATAGONIA,SANTA CRUZ,3,33.6
12874,2022,LEO1EO,P.EOLICO CAÑADON LEÓN MATER,LEO1EO,EOLICO,PATAGONIA,SANTA CRUZ,3,6.1
12875,2022,GU11HI,PAH SALTO 11,GU11HI,HIDRO <=50MW,CUYO,MENDOZA,3,0.0
12876,2022,HESRFV,P.S.F.V. Helios Santa Rosa,HESRFV,SOLAR,CUYO,MENDOZA,3,0.7
12877,2022,SAL2HI,PAH SALTO DE LA LOMA,SAL2HI,HIDRO <=50MW,CUYO,SAN JUAN,3,0.2
12879,2022,AESP,AES PARANA,AESPCC01,BIODIESEL,LITORAL,BUENOS AIRES,3,0.0
12880,2022,AESP,AES PARANA,AESPCC02,BIODIESEL,LITORAL,BUENOS AIRES,3,0.0
12881,2022,DSUD,DOCK SUD,DSUDCC09,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,3,0.0
12882,2022,DSUD,DOCK SUD,DSUDCC10,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,3,0.0
12883,2022,LDCU,LUJAN DE CUYO,LDCUCC21,BIODIESEL,CUYO,MENDOZA,3,0.0
12884,2022,LDCU,LUJAN DE CUYO,LDCUCC22,BIODIESEL,CUYO,MENDOZA,3,0.0
12885,2022,NPUE,NUEVO PUERTO,CEPUCC11,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,3,0.0
12886,2022,NPUE,NUEVO PUERTO,CEPUCC12,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,3,0.0
12887,2022,PNUE,PUERTO NUEVO,PNUETV07,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,3,0.0
12888,2022,PNUE,PUERTO NUEVO,PNUETV09,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,3,0.0
12889,2022,SARC,SARMIENTO SJ,SARCTG21,BIODIESEL,CUYO,SAN JUAN,3,0.0
12890,2022,SARC,SARMIENTO SJ,SARCTG22,BIODIESEL,CUYO,SAN JUAN,3,0.0
12891,2022,SARC,SARMIENTO SJ,SARCTG23,BIODIESEL,CUYO,SAN JUAN,3,0.0
12892,2022,SNIC,SAN NICOLAS,SNICTG01,BIODIESEL,LITORAL,BUENOS AIRES,3,0.0
12893,2022,TIMB,CT TIMBUES (GSMA),TIMBCC02,BIODIESEL,LITORAL,SANTA FE,3,0.0
12894,2022,SEMIHI,SEMINO,SEMINO,HIDRO <=50MW,LITORAL,SANTA FE,3,0.0
12895,2022,CACVHI,C.H.CACHEUTA VI,CACVHI,HIDRO <=50MW,CUYO,MENDOZA,3,0.0
12896,2022,SCAB,CT BIOGENERADORA SANTA CATALINA,SCABDI01,BIOGAS,CENTRO,CORDOBA,3,0.0
12897,2022,ABBG,CT AB ENERGÍA,ABBGDI01,BIOGAS,COMAHUE,LA PAMPA,4,1.3
12898,2022,ABEF,BIOGAS CTBG ARRE BEEF SA,ABEFDI01,BIOGAS,BUENOS AIRES,BUENOS AIRES,4,0.7
12899,2022,ACHIEO,CP Achiras S.A.U.,ACHIEO,EOLICO,CENTRO,CORDOBA,4,17.7
12900,2022,ALT1FV,P.S. ALTIPLANO I,ALT1FV,SOLAR,NOROESTE,SALTA,4,23.0
12901,2022,ALU1EO,Parque eólico ALUAR I,ALU1EO,EOLICO,PATAGONIA,CHUBUT,4,25.9
12902,2022,ALUAEO,Parque eólico autogeneración ALUAR,ALUAEO,EOLICO,PATAGONIA,CHUBUT,4,38.7
12903,2022,AMEGHI,F. AMEGHINO,AMEGHI,HIDRO <=50MW,PATAGONIA,CHUBUT,4,1.6
12904,2022,ANPCFV,PQUE SOLAR ANCHIPURAC MATER,ANPCFV,SOLAR,CUYO,SAN JUAN,4,0.5
12905,2022,AR21EO,P.EOLICO V ARAUCO II RENOV 1,AR21EO,EOLICO,NOROESTE,LA RIOJA,4,27.9
12906,2022,ARA2EO,ARAUCO EOLICO 2,ARA2EO,EOLICO,NOROESTE,LA RIOJA,4,3.6
12907,2022,ARAUEO,ARAUCO EOLICO,ARAUEO,EOLICO,NOROESTE,LA RIOJA,4,3.4
12908,2022,AVEL,BIOGAS CT AVELLANEDA SECCO,AVELDI01,BIOGAS,LITORAL,SANTA FE,4,4.3
12909,2022,BAHIEO,Parques Eólicos del Fin del Mundo SA,BAHIEO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,21.9
12910,2022,BANDEO,La Banderita,BANDEO,EOLICO,BUENOS AIRES,LA PAMPA,4,14.9
12911,2022,BIC2EO,P.EOLICO BICENTENARIO 2,BIC2EO,EOLICO,PATAGONIA,SANTA CRUZ,4,10.2
12912,2022,BICEEO,PARQUE EOLICO BICENTENARIO S.A.,BICEEO,EOLICO,PATAGONIA,SANTA CRUZ,4,40.3
12913,2022,BRC1,BIO R. CUARTO 1,BRC1DI01,BIOGAS,CENTRO,CORDOBA,4,1.5
12914,2022,BRC1,C.BIOELECT.R.CUARTO1 REN2,BRC1DI02,BIOGAS,CENTRO,CORDOBA,4,0.8
12915,2022,BRC2,C.T. BIOELECTRICA RIO CUARTO 2,BRC2DI01,BIOGAS,CENTRO,CORDOBA,4,0.8
12916,2022,BRC2,C.T. BIOELECTRICA RIO CUARTO 2,BRC2DI02,BIOGAS,CENTRO,CORDOBA,4,0.8
12917,2022,BRIOHI,P.A.H. BOCA DEL RÍO,BRIOHI,HIDRO <=50MW,CENTRO,CORDOBA,4,0.2
12918,2022,BSRO,CT BIOMASA SANTA ROSA CORRIENT,BSROTV01,BIOMASA,NORESTE,CORRIENTES,4,10.8
12919,2022,CADIHI,CADILLAL,CADIHI,HIDRO <=50MW,NOROESTE,TUCUMAN,4,1.9
12920,2022,CAFAFV,Proyecto Solar FV Cafayate,CAFAFV,SOLAR,NOROESTE,SALTA,4,17.2
12921,2022,CALEHI,LA CALERA,CALEHI,HIDRO <=50MW,CENTRO,CORDOBA,4,0.0
12922,2022,CALOFV,P.S. Caldenes del Oeste,CALOFV,SOLAR,CENTRO,SAN LUIS,4,4.7
12923,2022,CARRHI,CH CARRIZAL,CARRHI,HIDRO <=50MW,CUYO,MENDOZA,4,5.4
12924,2022,CASSHI,CASSAFOUSTH,CASSHI,HIDRO <=50MW,CENTRO,CORDOBA,4,2.6
12925,2022,CAU1FV,Parque Solar Fotovoltaico CAUCHARI I,CAU1FV,SOLAR,NOROESTE,JUJUY,4,21.9
12926,2022,CAU2FV,Parque Solar Fotovoltaico CAUCHARI II,CAU2FV,SOLAR,NOROESTE,JUJUY,4,20.6
12927,2022,CAU3FV,Parque Solar Fotovoltaico CAUCHARI III,CAU3FV,SOLAR,NOROESTE,JUJUY,4,21.4
12928,2022,CAZU,CT BIOMASA MM BIOENERGÍA,CAZUTV01,BIOMASA,NORESTE,MISIONES,4,2.0
12929,2022,CEJEHI,CRUZ DEL EJE,CEJEHI,HIDRO <=50MW,CENTRO,CORDOBA,4,0.0
12930,2022,CESPHI,CESPEDES,CESPHI,HIDRO <=50MW,COMAHUE,RIO NEGRO,4,2.3
12931,2022,CHEPFV,Parque Solar Chepes,CHEPFV,SOLAR,NOROESTE,LA RIOJA,4,0.3
12932,2022,CHI1FV,CHIMBE 1 FOTOVO,CHI1FV,SOLAR,CUYO,SAN JUAN,4,0.5
12933,2022,CHN2EO,PE. CHUBUT NORTE II,CHN2EO,EOLICO,PATAGONIA,CHUBUT,4,9.8
12934,2022,CHN3EO,PE. CHUBUT NORTE III,CHN3EO,EOLICO,PATAGONIA,CHUBUT,4,22.8
12935,2022,CHN4EO,PE. CHUBUT NORTE IV,CHN4EO,EOLICO,PATAGONIA,CHUBUT,4,33.7
12936,2022,CHNOEO,Parque eólico Chubut norte,CHNOEO,EOLICO,PATAGONIA,CHUBUT,4,11.1
12937,2022,CIPOHI,CIPOLLETTI,CIPOHI,HIDRO <=50MW,COMAHUE,RIO NEGRO,4,1.9
12938,2022,CITR,BIOGAS CTBG CITRUSVIL-ALCOVIL,CITRDI01,BIOGAS,NOROESTE,TUCUMAN,4,0.5
12939,2022,COROHI,CH LS CORONELES,COROHI,HIDRO <=50MW,CUYO,MENDOZA,4,0.8
12940,2022,CORTEO,P.E. Corti,CORTEO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,33.7
12941,2022,CREJHI,P.A.H. CRUZ DEL EJE,CREJHI,HIDRO <=50MW,CENTRO,CORDOBA,4,0.1
12942,2022,CSOLFV,PQUE FOTOV.CERROS DEL SOL,CSOLFV,SOLAR,CENTRO,SAN LUIS,4,0.9
12943,2022,CUM2FV,PQUE FOTOV.LA CUMBRE 2 MATER,CUM2FV,SOLAR,CENTRO,SAN LUIS,4,0.8
12944,2022,CUMBFV,Pque. Solar FV La Cumbre,CUMBFV,SOLAR,CENTRO,SAN LUIS,4,4.6
12945,2022,CVIEHI,CTA. DEL VIENTO,CVIEHI,HIDRO <=50MW,CUYO,SAN JUAN,4,0.0
12946,2022,DIA2EO,P.EOLICO DIADEMA 2,DIA2EO,EOLICO,PATAGONIA,CHUBUT,4,5.2
12947,2022,DIADEO,DIADEMA EOLICO,DIADEO,EOLICO,PATAGONIA,CHUBUT,4,2.1
12948,2022,DIAGFV,PQUE SOLAR FTV LOS DIAGUITAS,DIAGFV,SOLAR,CUYO,SAN JUAN,4,0.4
12949,2022,EN1MEO,P.EOLICO LA ENERGETICA MATER,EN1MEO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,8.2
12950,2022,ENE1EO,P.EOLICO LA ENERGETICA Renov2,ENE1EO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,30.8
12951,2022,ENRS,BIOGAS RS CT ENSENADA SECCO,ENRSDI01,BIOGAS,BUENOS AIRES,BUENOS AIRES,4,1.8
12952,2022,ESCAHI,ESCABA,ESCAHI,HIDRO <=50MW,NOROESTE,TUCUMAN,4,2.7
12953,2022,ESCO,CTBM. LA ESCONDIDA,ESCOTV01,BIOMASA,NORESTE,CHACO,4,4.4
12954,2022,ETIGHI,EL TIGRE,ETIGHI,HIDRO <=50MW,CUYO,MENDOZA,4,1.3
12955,2022,FIAMFV,PQUE SOLAR FIAMBALA,FIAMFV,SOLAR,NOROESTE,CATAMARCA,4,2.4
12956,2022,FSIMHI,FITZ SIMON,FSIMHI,HIDRO <=50MW,CENTRO,CORDOBA,4,2.9
12957,2022,GALV,BIOELÉCTRICA GENERAL ALVEAR S.A.,GALVDI01,BIOGAS,BUENOS AIRES,BUENOS AIRES,4,0.3
12958,2022,GARAEO,P.E. Garayalde,GARAEO,EOLICO,PATAGONIA,CHUBUT,4,10.4
12959,2022,GARR,C.T. BIOMASICA GARRUCHOS,GARRTV01,BIOMASA,NORESTE,CORRIENTES,4,23.4
12960,2022,GIG1,BIOGAS CTBG GIGENA I,GIG1DI01,BIOGAS,CENTRO,CORDOBA,4,0.8
12961,2022,GNV1EO,P.EOLICO LA GENOVEVA I REN2,GNV1EO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,33.3
12962,2022,GNV2EO,P.EOLICO LA GENOVEVA II MATER,GNV2EO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,16.4
12963,2022,GRIOEO,P.EOLICO GARCIA DEL RIO,GRIOEO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,4.3
12964,2022,GUA6HI,PAH. CANAL CACIQUE GUAYMALLÉN - SALTO 6,GUA6HI01,HIDRO <=50MW,CUYO,MENDOZA,4,0.2
12965,2022,GUA7HI,PAH. CANAL CACIQUE GUAYMALLÉN - SALTO 7,GUA7HI01,HIDRO <=50MW,CUYO,MENDOZA,4,0.2
12966,2022,GUA8HI,PAH. CANAL CACIQUE GUAYMALLÉN - SALTO 8,GUA8HI01,HIDRO <=50MW,CUYO,MENDOZA,4,0.2
12967,2022,GUAT,C.T. ENRECO GUATIMOZIN,GUATDI01,BIOGAS,CENTRO,CORDOBA,4,0.7
12968,2022,GZ2AFV,PQUE FOTOV. COR. SOL. GUAÑI.II,GZ2AFV,SOLAR,CUYO,SAN JUAN,4,23.0
12969,2022,HON1FV,C.HOND 1 FOTOVO,HON1FV,SOLAR,CUYO,SAN JUAN,4,0.5
12970,2022,HON2FV,C.HOND 2 FOTOVO,HON2FV,SOLAR,CUYO,SAN JUAN,4,0.6
12971,2022,HON3FV,C.HOND 3 FOTOVO,HON3FV,SOLAR,CUYO,SAN JUAN,4,0.0
12972,2022,IGLEFV,PQUE FOTOV. CORDILLERA SOLAR,IGLEFV,SOLAR,CUYO,SAN JUAN,4,17.4
12973,2022,ISBA,ING.STA.BARBARA,ISBATV01,BIOMASA,NOROESTE,TUCUMAN,4,0.0
12974,2022,JDAR,BIOGAS CTBG JUSTO DARACT,JDARDI01,BIOGAS,CENTRO,SAN LUIS,4,0.7
12975,2022,JUMEEO,EOLICO EL JUME,JUMEEO,EOLICO,NOROESTE,SANTIAGO DEL ESTERO,4,1.0
12976,2022,JUNT,CTBM. GENERACIÓN LAS JUNTURAS,JUNTDI01,BIOMASA,CENTRO,CORDOBA,4,0.0
12977,2022,KOSTEO,Central Eólica KOSTEN,KOSTEO,EOLICO,PATAGONIA,CHUBUT,4,10.7
12978,2022,LCA2EO,Parque Eólico La Castellana II,LCA2EO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,6.3
12979,2022,LCASEO,P.E. La Castellana,LCASEO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,35.4
12980,2022,LDCUHI,PAH L.D.CUYO,LDCUHI,HIDRO <=50MW,CUYO,MENDOZA,4,0.5
12981,2022,LEAL,CTBM INGENIO LEALES,LEALTV01,BIOMASA,NOROESTE,TUCUMAN,4,0.0
12982,2022,LHEREO,PARQUE EÓLICO HÉRCULES,LHEREO,EOLICO,PATAGONIA,SANTA CRUZ,4,35.8
12983,2022,LLANFV,PQUE SOLAR PQUE DE LOS LLANOS,LLANFV,SOLAR,NOROESTE,LA RIOJA,4,3.4
12984,2022,LLOMFV,Parque Solar Las Lomitas ( AGNISOLAR),LLOMFV,SOLAR,CUYO,SAN JUAN,4,0.3
12985,2022,LMADHI,LAS MADERAS,LMADHI,HIDRO <=50MW,NOROESTE,JUJUY,4,4.4
12986,2022,LMO2HI,LOS MOLINOS 2,LMO2HI,HIDRO <=50MW,CENTRO,CORDOBA,4,0.9
12987,2022,LOM1EO,P.EOLICO LOMA BLANCA 1,LOM1EO,EOLICO,PATAGONIA,CHUBUT,4,23.4
12988,2022,LOM2EO,P.EOLICO LOMA BLANCA 2,LOM2EO,EOLICO,PATAGONIA,CHUBUT,4,21.4
12989,2022,LOM3EO,P.EOLICO LOMA BLANCA 3,LOM3EO,EOLICO,PATAGONIA,CHUBUT,4,23.2
12990,2022,LOM4EO,L.BLANC 4 ENARS,LOM4EO,EOLICO,PATAGONIA,CHUBUT,4,12.6
12991,2022,LOM6EO,P.EOLICO LOMA BLANCA 6,LOM6EO,EOLICO,PATAGONIA,CHUBUT,4,44.8
12992,2022,LPUNFV,La Puna,LPUNFV,SOLAR,NOROESTE,SALTA,4,23.8
12993,2022,LQUIHI,LOS QUIROGA,LQUIHI,HIDRO <=50MW,NOROESTE,SANTIAGO DEL ESTERO,4,0.8
12994,2022,LUJAHI,PAH LUJANITA EN,LUJAHI,HIDRO <=50MW,CUYO,MENDOZA,4,0.3
12995,2022,LUNLHI,PAH LUNLUNTA - [EMESA],LUNLHI,HIDRO <=50MW,CUYO,MENDOZA,4,1.4
12996,2022,LVINHI,LA VINIA,LVINHI,HIDRO <=50MW,CENTRO,CORDOBA,4,0.0
12997,2022,MAL1EO,EOLICO MALASPINA I,MAL1EO,EOLICO,PATAGONIA,CHUBUT,4,17.9
12998,2022,MANAEO,MANANTIALES BEHR (YPF),MANAEO,EOLICO,PATAGONIA,CHUBUT,4,45.0
12999,2022,MANQEO,P.EOLICO MANQUE MATER,MANQEO,EOLICO,CENTRO,CORDOBA,4,20.3
13000,2022,MIRAEO,PE. MIRAMAR,MIRAEO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,36.0
13001,2022,NEC1EO,P.EOLICO VIENTOS DE NECOCHEA,NEC1EO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,11.9
13002,2022,NECOEO,NECOCHEA EOLICO,NECOEO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,0.0
13003,2022,NEU1EO,P. E. VIENTOS NEUQUINOS I,NEU1EO,EOLICO,COMAHUE,NEUQUÉN,4,34.5
13004,2022,NIDE,NIDEA JUNIN,NIDETV,BIOMASA,BUENOS AIRES,BUENOS AIRES,4,0.0
13005,2022,NIH4HI,NIHUIL 4,NIH4HI,HIDRO <=50MW,CUYO,MENDOZA,4,0.0
13006,2022,NONOFV,Parque Solar  Nonogasta,NONOFV,SOLAR,NOROESTE,LA RIOJA,4,7.1
13007,2022,OLIVEO,P.EOLICO LOS OLIVOS MATER,OLIVEO,EOLICO,CENTRO,CORDOBA,4,9.4
13008,2022,PACU,PACUCA BIO ENERGÍA,PACUDI01,BIOGAS,BUENOS AIRES,BUENOS AIRES,4,0.5
13009,2022,PAMEEO,Parque Eólico Pampa Energía (MATER),PAMEEO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,20.4
13010,2022,PASIFV,Planta Fotovoltaica PASIP,PASIFV,SOLAR,CUYO,MENDOZA,4,0.2
13011,2022,PERG,BIOGAS CTBG PERGAMINO,PERGDI01,BIOGAS,BUENOS AIRES,BUENOS AIRES,4,1.4
13012,2022,PESP,AG PTO ESPERANZA (ECO-ENERGíA S.A.),PESPTV01,BIOMASA,NORESTE,MISIONES,4,1.6
13013,2022,PMA1EO,Puerto Madryn I,PMA1EO,EOLICO,PATAGONIA,CHUBUT,4,26.5
13014,2022,PMA2EO,Puerto Madryn II,PMA2EO,EOLICO,PATAGONIA,CHUBUT,4,57.0
13015,2022,PMIS,CTBM PAPEL MISIONERO,PMISTV01,BIOMASA,NORESTE,MISIONES,4,0.3
13016,2022,PMORHI,PIEDRAS MORAS,PMORHI,HIDRO <=50MW,CENTRO,CORDOBA,4,2.2
13017,2022,POM1EO,Parque Eólico POMONA I,POM1EO,EOLICO,COMAHUE,RIO NEGRO,4,36.0
13018,2022,POM2EO,Parque Eólico POMONA II,POM2EO,EOLICO,COMAHUE,RIO NEGRO,4,4.6
13019,2022,PROD,C.T. PRODEMAN BIOENERGIA,PRODTV01,BIOMASA,CENTRO,CORDOBA,4,4.2
13020,2022,PROV,LA PROVIDENCIA,PROVTV01,BIOMASA,NOROESTE,TUCUMAN,4,0.0
13021,2022,PUPI,A.P. PTO PIRAY,PUPITV01,BIOMASA,NORESTE,MISIONES,4,6.6
13022,2022,PVIEHI,PUEBLO VIEJO,PVIEHI,HIDRO <=50MW,NOROESTE,TUCUMAN,4,5.5
13023,2022,QULLHI,QUEBRADA ULLUM,QULLHI,HIDRO <=50MW,CUYO,SAN JUAN,4,0.0
13024,2022,RAW1EO,RAWSONI  ENARSA,RAW1EO,EOLICO,PATAGONIA,CHUBUT,4,15.0
13025,2022,RAW2EO,RAWSONII ENARSA,RAW2EO,EOLICO,PATAGONIA,CHUBUT,4,9.3
13026,2022,RAW3EO,RAWSON 3 EOLICO,RAW3EO,EOLICO,PATAGONIA,CHUBUT,4,9.4
13027,2022,REOLHI,BENJAMIN REOLIN,REOLHI,HIDRO <=50MW,CENTRO,CORDOBA,4,1.7
13028,2022,RES1,BIOGAS CT RESENER SA,RES1DI01,BIOGAS,BUENOS AIRES,BUENOS AIRES,4,0.0
13029,2022,RESCHI,H RIO ESCONDIDO,RESCHI,HIDRO <=50MW,COMAHUE,RIO NEGRO,4,3.9
13030,2022,RHONHI,RIO HONDO,RHONHI,HIDRO <=50MW,NOROESTE,SANTIAGO DEL ESTERO,4,12.1
13031,2022,ROMEHI,JULIAN ROMERO,ROMEHI,HIDRO <=50MW,COMAHUE,RIO NEGRO,4,1.5
13032,2022,RREYHI,RIO REYES,RREYHI,HIDRO <=50MW,NOROESTE,JUJUY,4,3.3
13033,2022,SALOHI,SALTO D LA LOMA,SALOHI,HIDRO <=50MW,CUYO,SAN JUAN,4,0.0
13034,2022,SANDFV,PQUE FOTOV.SOLAR DE LOS ANDES,SANDFV,SOLAR,CUYO,MENDOZA,4,1.1
13035,2022,SANDHI,SALTO ANDERSEN,SANDHI,HIDRO <=50MW,COMAHUE,RIO NEGRO,4,0.0
13036,2022,SAUJFV,Parque Solar  Saujil,SAUJFV,SOLAR,NOROESTE,CATAMARCA,4,4.8
13037,2022,SCAB,CT BIOGENERADORA SANTA CATALINA,SCABDI01,BIOGAS,CENTRO,CORDOBA,4,1.2
13038,2022,SGUIHI,MCH S.GUILLERMO,SGUIHI,HIDRO <=50MW,CUYO,SAN JUAN,4,0.0
13039,2022,SJMTEO,P.EOLICO MATACO 3 PICOS,SJMTEO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,79.1
13040,2022,SJU2FV,SAN JUAN I FV,SJU2FV,SOLAR,CUYO,SAN JUAN,4,0.1
13041,2022,SJUAFV,S.JUAN I FOTOVO,SJUAFV,SOLAR,CUYO,SAN JUAN,4,0.2
13042,2022,SM3D,CTBRS SAN MARTÍN NORTE III-D,SM3DDI01,BIOGAS,GRAN BS.AS.,BUENOS AIRES,4,3.6
13043,2022,SMAN,S.MARTIN NORTE,SMANDI01,BIOGAS,GRAN BS.AS.,BUENOS AIRES,4,0.9
13044,2022,SMARHI,CH SAN MARTIN,SMARHI,HIDRO <=50MW,CUYO,MENDOZA,4,1.2
13045,2022,SMIG,S.MIGUEL Norte,SMIGDI01,BIOGAS,GRAN BS.AS.,BUENOS AIRES,4,6.8
13046,2022,SPEV,SAN PEDRO VERDE,SPEVDI01,BIOGAS,LITORAL,SANTA FE,4,0.8
13047,2022,SPUNFV,PQUE SOLAR FTV DE LA PUNTA,SPUNFV,SOLAR,CENTRO,SAN LUIS,4,0.9
13048,2022,SROQHI,SAN ROQUE,SROQHI,HIDRO <=50MW,CENTRO,CORDOBA,4,4.7
13049,2022,TABA,SMARTIN TABACAL,TABATV01,BIOMASA,NOROESTE,SALTA,4,0.0
13050,2022,TAMBFV,P. S. TAMBERÍAS,TAMBFV,SOLAR,CUYO,SAN JUAN,4,0.7
13051,2022,TBENHI,PAH DIQUE TIBURCIO BENEGAS,TBENHI,HIDRO <=50MW,CUYO,MENDOZA,4,0.8
13052,2022,TER2EO,Parque eólico Los TEROS II,TER2EO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,20.4
13053,2022,TEROEO,Parque Eólico LOS TEROS,TEROEO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,45.6
13054,2022,TICI,C.T. TICINO BIOMASA S.A.,TICITV01,BIOMASA,CENTRO,CORDOBA,4,2.3
13055,2022,TIGO,BIOGAS CTBG TIGONBU,TIGODI01,BIOGAS,CENTRO,SAN LUIS,4,1.3
13056,2022,TIN2FV,Parque Solar Tinogasta II,TIN2FV,SOLAR,NOROESTE,CATAMARCA,4,1.4
13057,2022,TINOFV,Parque Solar Tinogasta I,TINOFV,SOLAR,NOROESTE,CATAMARCA,4,3.1
13058,2022,TIRO,C.T. BIOMASA UNITAN. Puerto Tirol,TIROTV01,BIOMASA,NORESTE,CHACO,4,0.0
13059,2022,TORDEO,EL TORDILLO,TORDEO,EOLICO,PATAGONIA,CHUBUT,4,0.0
13060,2022,TSANFV,AGRITUR SAN LUIS S.A.,TSANFV,SOLAR,CENTRO,SAN LUIS,4,0.0
13061,2022,TSAUHI,Triple Salto,TSAUHI,HIDRO <=50MW,CUYO,MENDOZA,4,0.2
13062,2022,TUNAHI,EL TUNAL,TUNAHI,HIDRO <=50MW,NOROESTE,SALTA,4,3.2
13063,2022,UL42FV,P.S. Ullúm 4 ampliación Mater,UL42FV,SOLAR,CUYO,SAN JUAN,4,1.3
13064,2022,ULL3FV,P.S. Ullúm N3,ULL3FV,SOLAR,CUYO,SAN JUAN,4,6.6
13065,2022,ULL4FV,P.S. Ullúm 4,ULL4FV,SOLAR,CUYO,SAN JUAN,4,2.6
13066,2022,ULLUHI,ULLUM,ULLUHI,HIDRO <=50MW,CUYO,SAN JUAN,4,5.1
13067,2022,ULN1FV,P.S. Ullúm N1,ULN1FV,SOLAR,CUYO,SAN JUAN,4,5.0
13068,2022,ULN2FV,P.S. Ullúm N2,ULN2FV,SOLAR,CUYO,SAN JUAN,4,5.1
13069,2022,VLO2EO,EÓLICO VILLALONGA II GENNEIA,VLO2EO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,1.3
13070,2022,VLONEO,EÓLICO VILLALONGA GENNEIA,VLONEO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,20.2
13071,2022,VROS,BIOGAS CTBG VILLA DEL ROS. CGY,VROSDI01,BIOGAS,CENTRO,CORDOBA,4,0.7
13072,2022,VSECEO,PE. VIENTOS DEL SECANO,VSECEO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,18.6
13073,2022,VTBG,Central Térmica a Biogás VENADO TUERTO,VTBGDI01,BIOGAS,LITORAL,SANTA FE,4,1.4
13074,2022,YAN2,C.T. YANQUETRUZ II,YAN2DI01,BIOGAS,CENTRO,SAN LUIS,4,0.5
13075,2022,YANQ,CB YANQUETRUZ,YANQDI01,BIOGAS,CENTRO,SAN LUIS,4,0.8
13076,2022,LEONEO,P.EOLICO CAÑADON LEÓN REN 2,LEONEO,EOLICO,PATAGONIA,SANTA CRUZ,4,31.5
13077,2022,LEO1EO,P.EOLICO CAÑADON LEÓN MATER,LEO1EO,EOLICO,PATAGONIA,SANTA CRUZ,4,6.3
13078,2022,GU11HI,PAH SALTO 11,GU11HI,HIDRO <=50MW,CUYO,MENDOZA,4,0.0
13079,2022,HESRFV,P.S.F.V. Helios Santa Rosa,HESRFV,SOLAR,CUYO,MENDOZA,4,1.1
13080,2022,SAL2HI,PAH SALTO DE LA LOMA,SAL2HI,HIDRO <=50MW,CUYO,SAN JUAN,4,0.1
13081,2022,TINZFV,P.S.F.V. TINOGASTA TOZZI,TINZFV,SOLAR,NOROESTE,CATAMARCA,4,0.1
13083,2022,AESP,AES PARANA,AESPCC01,BIODIESEL,LITORAL,BUENOS AIRES,4,0.0
13084,2022,AESP,AES PARANA,AESPCC02,BIODIESEL,LITORAL,BUENOS AIRES,4,0.0
13085,2022,DSUD,DOCK SUD,DSUDCC09,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,4,0.0
13086,2022,DSUD,DOCK SUD,DSUDCC10,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,4,0.0
13087,2022,LDCU,LUJAN DE CUYO,LDCUCC21,BIODIESEL,CUYO,MENDOZA,4,0.0
13088,2022,LDCU,LUJAN DE CUYO,LDCUCC22,BIODIESEL,CUYO,MENDOZA,4,0.0
13089,2022,NPUE,NUEVO PUERTO,CEPUCC11,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,4,0.0
13090,2022,NPUE,NUEVO PUERTO,CEPUCC12,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,4,0.0
13091,2022,PNUE,PUERTO NUEVO,PNUETV07,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,4,0.0
13092,2022,PNUE,PUERTO NUEVO,PNUETV09,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,4,0.0
